plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Wood (KG)	Bark (KG)	Foliage (KG)	Branch (KG)	Crown (KG)	Stem (KG)	Total (KG)
1191171	1	2019	Natural Stand	L 	13	6119	20.2	15.8	91.4293	12.9558	11.5642	14.5971	26.1613	104.3851	130.5464
1191171	1	2019	Natural Stand	L 	13	6120	13.4	13.2	32.5723	5.1603	6.4717	6.2061	12.6778	37.7326	50.4105
1191171	1	2019	Natural Stand	L 	13	6121	10.7	11.8	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1191171	1	2019	Natural Stand	L 	13	6122	5.8	4.2	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1191171	1	2019	Natural Stand	L 	13	6123	4.1	4	1.6576	0.3623	1.2123	0.526	1.7384	2.02	3.7583
1191171	1	2019	Natural Stand	L 	13	6124	3.6	3.5	1.1952	0.2707	1.0086	0.4012	1.4098	1.4659	2.8757
1191171	1	2019	Natural Stand	L 	13	6125	3.7	3	1.2805	0.2878	1.0485	0.4247	1.4732	1.5683	3.0415
1191211	1	2006	Natural Stand	L 	13	6135	16.6	15.88	55.8116	8.342	8.761	9.6968	18.4578	64.1536	82.6114
1191211	1	2006	Natural Stand	L 	13	6136	17.6	15.68	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1191211	1	2006	Natural Stand	L 	13	6137	17	14.41	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1191211	1	2006	Natural Stand	L 	13	6138	15.7	12.61	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1191211	1	2006	Natural Stand	L 	13	6139	10.7	9.11	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1191211	1	2006	Natural Stand	L 	13	6140	5	5.26	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1191211	1	2008	Natural Stand	L 	13	6256	17	16.4	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1191211	1	2008	Natural Stand	L 	13	6257	18.1	16.4	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1191211	1	2008	Natural Stand	L 	13	6258	17.2	15.3	61.0242	9.0335	9.2122	10.4415	19.6537	70.0577	89.7114
1191211	1	2008	Natural Stand	L 	13	6259	14.3	14.7	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1191211	1	2008	Natural Stand	L 	13	6260	12.4	11.4	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1191211	1	2008	Natural Stand	L 	13	6261	8.6	9.6	10.6783	1.9084	3.4564	2.4629	5.9193	12.5867	18.506
1191211	1	2008	Natural Stand	L 	13	6262	11	9.5	19.8294	3.3146	4.8955	4.1134	9.0089	23.144	32.1529
1191211	1	2008	Natural Stand	L 	13	6263	8	8.6	8.9026	1.6227	3.1203	2.1183	5.2386	10.5253	15.764
1191211	1	2008	Natural Stand	L 	13	6264	5.7	8.4	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1191211	1	2008	Natural Stand	L 	13	6265	5.1	5.5	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1191211	1	2008	Natural Stand	L 	13	6266	2.6	2.9	0.5273	0.1304	0.6366	0.2036	0.8402	0.6577	1.4979
1191211	1	2008	Natural Stand	L 	13	6267	2.9	2.8	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1191211	1	2008	Natural Stand	L 	13	6268	2.7	1.69	0.5798	0.142	0.6715	0.2203	0.8918	0.7218	1.6135
1191211	1	2008	Natural Stand	L 	13	6269	3.8	1.42	1.3693	0.3056	1.0888	0.449	1.5378	1.6749	3.2127
1191211	1	2018	Natural Stand	L 	13	6374	20.1	18	90.2954	12.8124	11.4833	14.4469	25.9302	103.1078	129.038
1191211	1	2018	Natural Stand	L 	13	6375	18.1	17.3	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1191211	1	2018	Natural Stand	L 	13	6376	18.1	17.2	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1191211	1	2018	Natural Stand	L 	13	6377	14.8	15.4	41.8192	6.4487	7.4483	7.634	15.0823	48.2679	63.3502
1191211	1	2018	Natural Stand	L 	13	6378	15.9	15.3	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1191211	1	2018	Natural Stand	L 	13	6379	16.4	14.8	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1191211	1	2018	Natural Stand	L 	13	6380	12.9	11.5	29.6018	4.7384	6.1329	5.7333	11.8662	34.3402	46.2064
1191211	1	2018	Natural Stand	L 	13	6381	11.9	10.5	24.1655	3.954	5.4715	4.8459	10.3174	28.1195	38.4369
1191211	1	2018	Natural Stand	L 	13	6382	8.3	9.5	9.7662	1.7623	3.2871	2.2872	5.5743	11.5285	17.1028
1191211	1	2018	Natural Stand	L 	13	6383	5.4	5.6	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1191211	1	2018	Natural Stand	L 	13	6384	2.8	3.17	0.6353	0.154	0.7069	0.2376	0.9445	0.7893	1.7339
1191211	1	2018	Natural Stand	L 	13	6385	3.2	2.9	0.8888	0.2078	0.8539	0.3139	1.1677	1.0967	2.2644
1191211	1	2018	Natural Stand	L 	13	6386	2.7	2.6	0.5798	0.142	0.6715	0.2203	0.8918	0.7218	1.6135
1191226	1	2003	Natural Stand	L 	13	6487	22.1	20.49	114.6203	15.85	13.132	17.6045	30.7365	130.4703	161.2068
1191226	1	2003	Natural Stand	L 	13	6488	14.5	11.63	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1191226	1	2015	Natural Stand	L 	13	6490	23.1	23.6	128.1131	17.504	13.9802	19.3053	33.2855	145.617	178.9025
1191226	1	2015	Natural Stand	L 	13	6491	14.5	13	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1197901	1	2006	Natural Stand	L 	13	6492	19.2	15.47	80.4704	11.5613	10.7629	13.1316	23.8945	92.0317	115.9262
1197901	1	2006	Natural Stand	L 	13	6493	10.9	11.06	19.3792	3.2474	4.8327	4.0359	8.8686	22.6265	31.4951
1197901	1	2006	Natural Stand	L 	13	6494	11.2	10.6	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1197901	1	2006	Natural Stand	L 	13	6495	10.1	7.6	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1197901	1	2006	Natural Stand	L 	13	6496	10.2	7.12	16.4001	2.7982	4.3997	3.5145	7.9142	19.1983	27.1125
1197901	1	2006	Natural Stand	L 	13	6497	6.5	6.67	5.2814	1.0185	2.3263	1.3743	3.7006	6.3	10.0005
1197901	1	2006	Natural Stand	L 	13	6498	9.7	6.38	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1197901	1	2006	Natural Stand	L 	13	6499	5	5.33	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1197901	1	2006	Natural Stand	L 	13	6500	5.7	4.77	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1197901	1	2006	Natural Stand	L 	13	6501	6.7	4.12	5.6997	1.0902	2.4281	1.4639	3.892	6.7898	10.6818
1197901	1	2007	Natural Stand	L 	13	6577	19.2	15.67	80.4704	11.5613	10.7629	13.1316	23.8945	92.0317	115.9262
1197901	1	2007	Natural Stand	L 	13	6578	10.9	11.12	19.3792	3.2474	4.8327	4.0359	8.8686	22.6265	31.4951
1197901	1	2007	Natural Stand	L 	13	6579	11.2	10.65	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1197901	1	2007	Natural Stand	L 	13	6580	10.1	7.58	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1197901	1	2007	Natural Stand	L 	13	6581	10.3	7.2	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1197901	1	2007	Natural Stand	L 	13	6582	6.5	6.73	5.2814	1.0185	2.3263	1.3743	3.7006	6.3	10.0005
1197901	1	2007	Natural Stand	L 	13	6583	9.7	6.45	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1197901	1	2007	Natural Stand	L 	13	6584	5	5.37	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1197901	1	2007	Natural Stand	L 	13	6585	5.8	4.72	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1197901	1	2007	Natural Stand	L 	13	6586	6.6	4.21	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1197901	1	2014	Natural Stand	L 	13	6662	19.7	17.1	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1197901	1	2014	Natural Stand	L 	13	6663	15.7	10.4	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1197901	1	2014	Natural Stand	L 	13	6664	11.7	9.4	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1197901	1	2014	Natural Stand	L 	13	6665	12.4	8.6	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1197901	1	2014	Natural Stand	L 	13	6666	11.2	8.4	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1197901	1	2014	Natural Stand	L 	13	6667	10.3	7.1	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1197901	1	2014	Natural Stand	L 	13	6668	8.4	6.8	10.0648	1.8103	3.3432	2.345	5.6883	11.8751	17.5634
1197901	1	2014	Natural Stand	L 	13	6669	7.8	6.3	8.3535	1.5331	3.0106	2.0095	5.02	9.8866	14.9066
1197901	1	2014	Natural Stand	L 	13	6670	9	5.9	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1197901	1	2014	Natural Stand	L 	13	6671	5	3.6	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1197901	1	2014	Natural Stand	L 	13	6672	2.8	3.2	0.6353	0.154	0.7069	0.2376	0.9445	0.7893	1.7339
1197951	1	2005	Natural Stand	L 	13	6733	16.4	10.74	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1197951	1	2005	Natural Stand	L 	13	6734	11.4	8.8	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1197951	1	2005	Natural Stand	L 	13	6735	11.7	8.73	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1197951	1	2005	Natural Stand	L 	13	6736	10.5	7.94	17.6402	2.9862	4.5838	3.7334	8.3172	20.6264	28.9435
1197951	1	2005	Natural Stand	L 	13	6737	8.1	6.29	9.1851	1.6685	3.1756	2.1739	5.3495	10.8537	16.2032
1197951	1	2005	Natural Stand	L 	13	6738	6.1	5.47	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1197951	1	2017	Natural Stand	L 	13	6880	17	11.8	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1197951	1	2017	Natural Stand	L 	13	6881	12.6	9.22	27.901	4.4948	5.9321	5.4589	11.3911	32.3958	43.7869
1197951	1	2017	Natural Stand	L 	13	6882	12.3	9.2	26.2605	4.2583	5.7334	5.1916	10.9249	30.5188	41.4438
1197951	1	2017	Natural Stand	L 	13	6883	11.5	8.8	22.1746	3.6621	5.2132	4.5127	9.7258	25.8367	35.5625
1197951	1	2017	Natural Stand	L 	13	6884	9.5	7	13.7151	2.3858	3.9788	3.0306	7.0094	16.1009	23.1103
1197951	1	2017	Natural Stand	L 	13	6885	7.2	6.5	6.8305	1.2812	2.6883	1.7007	4.3891	8.1117	12.5007
1197951	1	2017	Natural Stand	L 	13	6886	6.7	6.3	5.6997	1.0902	2.4281	1.4639	3.892	6.7898	10.6818
1197951	1	2017	Natural Stand	L 	13	6887	4	6.1	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1197951	1	2017	Natural Stand	L 	13	6888	5.7	5.9	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1197951	1	2017	Natural Stand	L 	13	6889	4.5	4.3	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1197951	1	2017	Natural Stand	L 	13	6890	4.3	4.25	1.8685	0.4032	1.2968	0.5809	1.8777	2.2717	4.1494
1197951	1	2017	Natural Stand	L 	13	6891	4.2	3.72	1.7612	0.3825	1.2543	0.5531	1.8075	2.1436	3.9511
1197951	1	2017	Natural Stand	L 	13	6892	3.5	3.5	1.1135	0.2541	0.9692	0.3783	1.3475	1.3676	2.7151
1197951	1	2017	Natural Stand	L 	13	6893	3.2	3.3	0.8888	0.2078	0.8539	0.3139	1.1677	1.0967	2.2644
1197951	1	2017	Natural Stand	L 	13	6894	3.4	3.1	1.0352	0.2381	0.9303	0.3561	1.2864	1.2733	2.5597
1198036	1	2005	Natural Stand	L 	13	7066	12.9	12.26	29.6018	4.7384	6.1329	5.7333	11.8662	34.3402	46.2064
1198036	1	2005	Natural Stand	L 	13	7067	12.1	12.04	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1198036	1	2005	Natural Stand	L 	13	7068	12.6	11.33	27.901	4.4948	5.9321	5.4589	11.3911	32.3958	43.7869
1198036	1	2005	Natural Stand	L 	13	7069	12.7	11.23	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1198036	1	2005	Natural Stand	L 	13	7070	7	8.17	6.3634	1.2027	2.5833	1.6038	4.1871	7.5661	11.7532
1198036	1	2005	Natural Stand	L 	13	7071	6.5	8.15	5.2814	1.0185	2.3263	1.3743	3.7006	6.3	10.0005
1198036	1	2009	Natural Stand	L 	13	7132	13.1	12.9	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1198036	1	2009	Natural Stand	L 	13	7133	12.4	12.3	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1198036	1	2009	Natural Stand	L 	13	7134	13.2	11.5	31.3636	4.9892	6.3356	6.0146	12.3502	36.3527	48.7029
1198036	1	2009	Natural Stand	L 	13	7135	13.1	11.4	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1198036	1	2009	Natural Stand	L 	13	7136	13.5	11.3	33.1871	5.2471	6.5402	6.303	12.8432	38.4341	51.2773
1198036	1	2009	Natural Stand	L 	13	7137	9.7	10.3	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1198036	1	2009	Natural Stand	L 	13	7138	10.1	10.2	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1198036	1	2009	Natural Stand	L 	13	7139	6.6	8.1	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1198036	1	2009	Natural Stand	L 	13	7140	5.9	6.7	4.1398	0.8197	2.0285	1.1231	3.1516	4.9595	8.1111
1198036	1	2019	Natural Stand	L 	13	7198	14.2	14.8	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1198036	1	2019	Natural Stand	L 	13	7199	11.2	13	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1198036	1	2019	Natural Stand	L 	13	7200	12.4	13	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1198036	1	2019	Natural Stand	L 	13	7201	14.3	12.9	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1198036	1	2019	Natural Stand	L 	13	7202	13.3	12.7	31.9645	5.0743	6.4035	6.11	12.5135	37.0388	49.5524
1198036	1	2019	Natural Stand	L 	13	7203	14.3	12.5	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1198036	1	2019	Natural Stand	L 	13	7204	13.2	12	31.3636	4.9892	6.3356	6.0146	12.3502	36.3527	48.7029
1198036	1	2019	Natural Stand	L 	13	7205	10.5	11.6	17.6402	2.9862	4.5838	3.7334	8.3172	20.6264	28.9435
1198036	1	2019	Natural Stand	L 	13	7206	7	8.8	6.3634	1.2027	2.5833	1.6038	4.1871	7.5661	11.7532
1198036	1	2019	Natural Stand	L 	13	7207	6.2	7.3	4.6897	0.9161	2.1759	1.2454	3.4213	5.6058	9.0271
1198036	1	2019	Natural Stand	L 	13	7208	7.2	6.44	6.8305	1.2812	2.6883	1.7007	4.3891	8.1117	12.5007
1198036	1	2019	Natural Stand	L 	13	7209	7.2	6.4	6.8305	1.2812	2.6883	1.7007	4.3891	8.1117	12.5007
1198036	1	2019	Natural Stand	L 	13	7210	6.9	6.3	6.1372	1.1645	2.5313	1.5564	4.0877	7.3017	11.3894
1198036	1	2019	Natural Stand	L 	13	7211	5.3	4.1	3.1612	0.6444	1.743	0.8982	2.6412	3.8056	6.4468
1198046	1	2005	Natural Stand	L 	13	7268	16.2	12.78	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1198046	1	2005	Natural Stand	L 	13	7269	11.5	10.1	22.1746	3.6621	5.2132	4.5127	9.7258	25.8367	35.5625
1198046	1	2005	Natural Stand	L 	13	7270	12.1	9.89	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1198046	1	2005	Natural Stand	L 	13	7271	9	7.22	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1198046	1	2005	Natural Stand	L 	13	7272	9.1	7.15	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1198046	1	2005	Natural Stand	L 	13	7273	5	4.37	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1198046	1	2010	Natural Stand	L 	13	7311	18.1	14.7	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1198046	1	2010	Natural Stand	L 	13	7312	12.1	11.55	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1198046	1	2010	Natural Stand	L 	13	7313	14	11.5	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1198046	1	2010	Natural Stand	L 	13	7314	12.1	11	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1198046	1	2010	Natural Stand	L 	13	7315	9.7	8.3	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1198046	1	2010	Natural Stand	L 	13	7316	9.7	7.8	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1198046	1	2010	Natural Stand	L 	13	7317	5.2	4.3	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1198046	1	2010	Natural Stand	L 	13	7318	5.3	4.06	3.1612	0.6444	1.743	0.8982	2.6412	3.8056	6.4468
1198046	1	2010	Natural Stand	L 	13	7319	4.2	3.9	1.7612	0.3825	1.2543	0.5531	1.8075	2.1436	3.9511
1198046	1	2021	Natural Stand	L 	13	7354	21.5	18.2	106.9551	14.9011	12.6306	16.6231	29.2538	121.8561	151.1099
1198046	1	2021	Natural Stand	L 	13	7355	13.3	14.45	31.9645	5.0743	6.4035	6.11	12.5135	37.0388	49.5524
1198046	1	2021	Natural Stand	L 	13	7356	16.1	14.3	51.6801	7.789	8.3902	9.0981	17.4882	59.4691	76.9573
1198046	1	2021	Natural Stand	L 	13	7357	12.4	13.2	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1198046	1	2021	Natural Stand	L 	13	7358	11.9	11.3	24.1655	3.954	5.4715	4.8459	10.3174	28.1195	38.4369
1198046	1	2021	Natural Stand	L 	13	7359	11.4	9.9	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1198046	1	2021	Natural Stand	L 	13	7360	8.4	9.1	10.0648	1.8103	3.3432	2.345	5.6883	11.8751	17.5634
1198046	1	2021	Natural Stand	L 	13	7361	6.7	7.6	5.6997	1.0902	2.4281	1.4639	3.892	6.7898	10.6818
1198046	1	2021	Natural Stand	L 	13	7362	5.2	4.7	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1198051	1	2005	Natural Stand	L 	13	7378	24.7	18.79	151.6119	20.341	15.3691	22.1966	37.5657	171.9529	209.5186
1198051	1	2005	Natural Stand	L 	13	7379	24.2	16.63	144.0121	19.429	14.9309	21.2705	36.2014	163.4411	199.6425
1198051	1	2005	Natural Stand	L 	13	7380	26.9	16.43	187.8955	24.631	17.3403	26.5159	43.8561	212.5266	256.3827
1198051	1	2005	Natural Stand	L 	13	7381	19.7	15.68	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1198051	1	2005	Natural Stand	L 	13	7382	15.7	13.42	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1198051	1	2005	Natural Stand	L 	13	7383	6.4	5.18	5.0795	0.9837	2.2758	1.3306	3.6064	6.0632	9.6696
1198051	1	2014	Natural Stand	L 	13	7413	26.6	19.5	182.6704	24.0192	17.0674	25.9033	42.9707	206.6896	249.6603
1198051	1	2014	Natural Stand	L 	13	7414	29.1	17.5	228.9655	29.3804	19.3794	31.2357	50.6151	258.3459	308.961
1198051	1	2014	Natural Stand	L 	13	7415	25.6	17.3	165.8897	22.0411	16.1671	23.9153	40.0824	187.9308	228.0131
1198051	1	2014	Natural Stand	L 	13	7416	22	17	113.3206	15.6896	13.048	17.4389	30.487	129.0101	159.4971
1198051	1	2014	Natural Stand	L 	13	7417	17.3	13.4	61.9203	9.1518	9.2881	10.5684	19.8565	71.072	90.9285
1198051	1	2014	Natural Stand	L 	13	7418	8.9	8.2	11.6399	2.061	3.6281	2.6453	6.2734	13.7009	19.9743
1198051	1	2014	Natural Stand	L 	13	7419	6.1	5.5	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1198116	1	2003	Natural Stand	V 	13	7450	26.5	20	180.9484	23.8171	16.9767	25.7008	42.6775	204.7656	247.4431
1198116	1	2003	Natural Stand	L 	13	7451	18.4	16.76	72.3029	10.5088	10.1342	12.0171	22.1513	82.8117	104.9629
1198116	1	2003	Natural Stand	L 	13	7452	20.2	16.55	91.4293	12.9558	11.5642	14.5971	26.1613	104.3851	130.5464
1198116	1	2003	Natural Stand	L 	13	7453	20.4	16.03	93.7228	13.2453	11.7265	14.8999	26.6264	106.9681	133.5945
1198116	1	2003	Natural Stand	L 	13	7454	19.6	15.13	84.7529	12.1086	11.0814	13.7081	24.7895	96.8615	121.651
1198116	1	2003	Natural Stand	L 	13	7455	13.3	9.84	31.9645	5.0743	6.4035	6.11	12.5135	37.0388	49.5524
1198116	1	2003	Natural Stand	L 	13	7456	12.4	9.62	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1198116	1	2003	Natural Stand	L 	13	7457	5.1	5.12	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1198116	1	2008	Natural Stand	L 	13	7667	26.8	21.3	186.144	24.4261	17.2492	26.3109	43.56	210.5701	254.1301
1198116	1	2008	Natural Stand	L 	13	7668	20.6	17.2	96.0506	13.5383	11.8894	15.2059	27.0953	109.5889	136.6843
1198116	1	2008	Natural Stand	L 	13	7669	18.6	16.9	74.2955	10.7667	10.2903	12.2909	22.5812	85.0622	107.6434
1198116	1	2008	Natural Stand	L 	13	7670	20.5	15.5	94.8824	13.3913	11.8078	15.0525	26.8603	108.2738	135.1341
1198116	1	2008	Natural Stand	L 	13	7671	13	10.7	30.1823	4.8212	6.2002	5.8263	12.0265	35.0035	47.03
1198116	1	2008	Natural Stand	V 	13	7672	13.8	10.3	35.073	5.5122	6.7467	6.5984	13.3451	40.5852	53.9302
1198116	1	2008	Natural Stand	L 	13	7673	11.1	8.4	20.2858	3.3826	4.9586	4.1917	9.1503	23.6684	32.8187
1198116	1	2008	Natural Stand	L 	13	7674	6.1	7.7	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1198116	1	2008	Natural Stand	L 	13	7675	6	5.8	4.3185	0.8512	2.0773	1.1631	3.2404	5.1697	8.4101
1198116	1	2008	Natural Stand	L 	13	7676	2.9	3.4	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1198116	1	2018	Natural Stand	V 	13	7889	27.2	21.3	193.2096	25.2514	17.6144	27.1358	44.7502	218.4611	263.2113
1198116	1	2018	Natural Stand	V 	13	7890	18.8	17.8	76.3208	11.0281	10.4472	12.5679	23.0151	87.3489	110.364
1198116	1	2018	Natural Stand	V 	13	7891	20.9	17.6	99.6071	13.9845	12.135	15.671	27.806	113.5916	141.3976
1198116	1	2018	Natural Stand	V 	13	7892	22.1	17.3	114.6203	15.85	13.132	17.6045	30.7365	130.4703	161.2068
1198116	1	2018	Natural Stand	L 	13	7893	14.7	14.6	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1198116	1	2018	Natural Stand	L 	13	7894	14.9	13.9	42.5334	6.5468	7.5196	7.7419	15.2615	49.0802	64.3417
1198116	1	2018	Natural Stand	L 	13	7895	14.8	13.9	41.8192	6.4487	7.4483	7.634	15.0823	48.2679	63.3502
1198116	1	2018	Natural Stand	L 	13	7896	15	12.7	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1198116	1	2018	Natural Stand	L 	13	7897	14	11.6	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1198116	1	2018	Natural Stand	L 	13	7898	14.4	11.4	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1198116	1	2018	Natural Stand	L 	13	7899	7.5	8	7.5689	1.404	2.8481	1.8518	4.6999	8.9729	13.6728
1198116	1	2018	Natural Stand	L 	13	7900	6.7	7.8	5.6997	1.0902	2.4281	1.4639	3.892	6.7898	10.6818
1198116	1	2018	Natural Stand	L 	13	7901	5.4	5.7	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1198116	1	2018	Natural Stand	L 	13	7902	2.8	4	0.6353	0.154	0.7069	0.2376	0.9445	0.7893	1.7339
1198116	1	2018	Natural Stand	L 	13	7903	2.9	3.6	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1198116	1	2018	Natural Stand	L 	13	7904	2.9	2.9	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1198121	1	2003	Natural Stand	L 	13	8123	17.8	16.94	66.5196	9.7557	9.67	11.2149	20.8849	76.2753	97.1602
1198121	1	2003	Natural Stand	L 	13	8124	18.1	16.65	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1198121	1	2003	Natural Stand	L 	13	8125	14.8	15.45	41.8192	6.4487	7.4483	7.634	15.0823	48.2679	63.3502
1198121	1	2013	Natural Stand	L 	13	8135	21	18.8	100.8099	14.135	12.2172	15.8277	28.0449	114.945	142.9899
1198121	1	2013	Natural Stand	L 	13	8136	18.9	18.2	77.3458	11.1601	10.5258	12.7076	23.2334	88.5059	111.7394
1198121	1	2013	Natural Stand	L 	13	8137	12.1	16.8	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1198121	1	2013	Natural Stand	L 	13	8138	15.8	15.7	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1198121	1	2013	Natural Stand	L 	13	8139	7.8	6.7	8.3535	1.5331	3.0106	2.0095	5.02	9.8866	14.9066
1198121	1	2013	Natural Stand	L 	13	8140	5.1	4.9	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1204741	1	2006	Natural Stand	L 	13	8149	21.4	18.8	105.7085	14.7461	12.5476	16.4624	29.0101	120.4546	149.4646
1204741	1	2006	Natural Stand	L 	13	8150	18.7	18.1	75.3041	10.897	10.3687	12.429	22.7976	86.201	108.9987
1204741	1	2006	Natural Stand	L 	13	8151	23.5	17	133.7651	18.1911	14.3238	20.0084	34.3322	151.9562	186.2884
1204741	1	2006	Natural Stand	L 	13	8152	11.8	12.57	23.6581	3.8799	5.4065	4.7615	10.168	27.538	37.706
1204741	1	2006	Natural Stand	L 	13	8153	5.2	4.92	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
